index_code,date,open,close,low,high,volume,money,change,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh000001,2013-03-20,2257.74,2317.37,2257.42,2317.86,13124128400,114000000000.0,0.026552271,2272.7,2305.6025,,2282.576449690958,2305.9838024751243,2324.4198149930608
sh000001,2013-03-19,2244.27,2257.43,2232.02,2261.31,8758210500,75512072273.0,0.007775837,2262.02,2309.593,,2265.179674475048,2304.775349869095,2324.7192345898497
sh000001,2013-03-18,2267.29,2240.02,2239.21,2276.05,9312277200,81486175707.0,-0.016847342,2267.856,2315.8669999999997,,2269.0545117330817,2309.804634569089,2327.6018562306317
sh000001,2013-03-15,2269.32,2278.4,2250.01,2312.08,11647781300,102000000000.0,0.003578418,2281.9700000000003,2324.944,,2283.571767714884,2317.2246849132907,2331.387647579374
sh000001,2013-03-14,2255.78,2270.28,2253.31,2276.22,8029408600,69218592825.0,0.0027867,2290.0119999999997,2332.644,,2286.157651603122,2321.357230190759,2333.699643353727
sh000001,2013-03-13,2282.17,2263.97,2253.25,2286.33,9097278800,77688955841.0,-0.00989983,2300.814,2340.0565,,2294.096477546503,2326.8003629772975,2336.4940172191677
sh000001,2013-03-12,2309.16,2286.61,2264.83,2333.29,11766445600,101000000000.0,-0.01038175,2317.4559999999997,2348.582,,2309.1597167233945,2333.5047280942226,2339.722355483449
sh000001,2013-03-11,2314.68,2310.59,2296.58,2320.96,8411190300,73919947382.0,-0.003458105,2325.3959999999997,2355.908,,2320.4345755382797,2338.5158976978532,2342.1119694735007
sh000001,2013-03-08,2326.42,2318.61,2314.59,2333.67,9879414800,88438607018.0,-0.002444614,2317.958,2361.786,,2325.356863604193,2341.504831294914,2343.5461051725742
sh000001,2013-03-07,2340.44,2324.29,2304.27,2352.02,13975634800,126000000000.0,-0.009750428,2326.138,2366.8065,,2328.7302957113748,2343.959624802594,2344.693920298522
sh000001,2013-03-06,2333.62,2347.18,2321.6,2351.44,14133369200,125000000000.0,0.008972594,2334.398,2369.8630000000003,,2330.9504438682397,2346.072746244197,2345.644652051112
sh000001,2013-03-05,2274.81,2326.31,2270.1,2328.14,13113659800,117000000000.0,0.023269951,2327.6059999999998,2371.6279999999997,,2322.8356641511245,2345.953534809792,2345.5721916320113
sh000001,2013-03-04,2332.08,2273.4,2259.25,2333.54,16175002500,143000000000.0,-0.036491537,2321.0119999999997,2373.2615,,2321.0984956964553,2348.073527407087,2346.4935170457625
sh000001,2013-03-01,2364.54,2359.51,2330.86,2369.65,12031275200,112000000000.0,-0.002573139,2331.496,2376.9170000000004,,2344.9477544638517,2356.1540256362873,2350.039033862071
sh000001,2013-02-28,2322.32,2365.59,2308.92,2366.16,12695049400,116000000000.0,0.022640735,2322.4260000000004,2373.5065,,2337.666626695379,2355.7897985529444,2349.572819052675
sh000001,2013-02-27,2297.77,2313.22,2292.03,2324.63,9782488700,88262924234.0,0.00866814,2314.498,2370.357,,2323.7049256605305,2354.722686286846,2348.772089234411
sh000001,2013-02-26,2313.74,2293.34,2289.89,2340.71,11763866700,106000000000.0,-0.013964113,2331.29,2370.7415,,2328.9473965915313,2359.2582146688683,2350.578478206253
sh000001,2013-02-25,2320.62,2325.82,2315.01,2338.78,8836737400,77642340941.0,0.005036376,2349.204,2371.8315,,2346.7511361531606,2366.491012560336,2353.536773599653
sh000001,2013-02-22,2322.94,2314.16,2308.76,2330.88,9698182800,87579820983.0,-0.005067605,2368.352,2371.9515,,2357.216740615822,2370.973586374611,2354.995217532156
sh000001,2013-02-21,2378.82,2325.95,2309.17,2378.82,14405947800,127000000000.0,-0.029712854,2392.0,2372.097,,2378.745223196816,2377.266485424686,2357.184942332898
sh000001,2013-02-20,2383.49,2397.18,2370.61,2397.94,11028057700,97222298954.0,0.005985948,2410.516,2370.045,,2405.14304129592,2382.981943413134,2358.8935702762624
sh000001,2013-02-19,2420.27,2382.91,2373.54,2427.08,12347333400,106000000000.0,-0.015958321,2417.9759999999997,2365.661,,2409.1246086634474,2381.3908845846745,2356.754711548318
sh000001,2013-02-18,2441.91,2421.56,2415.43,2444.8,11617499400,104000000000.0,-0.004458145,2428.02,2362.7995,,2422.2321437001847,2381.219484602705,2355.260737843221
sh000001,2013-02-08,2416.62,2432.4,2414.4,2443.03,10907038600,98965224617.0,0.005735715,2429.338,2357.3085,,2422.5682244232844,2376.6332142060915,2351.383737392281
sh000001,2013-02-07,2430.69,2418.53,2394.22,2433.89,12000863400,109000000000.0,-0.006550483,2426.6620000000003,2347.8385000000003,,2417.6521419475985,2370.2392735497,2346.5267469586643
sh000001,2013-02-06,2432.68,2434.48,2427.7,2441.73,11657996600,105000000000.0,0.000553608,2420.04,2341.095,,2417.2131868460633,2364.6500069623667,2342.094625885533
sh000001,2013-02-05,2411.0,2433.13,2403.3,2437.42,15075450500,127000000000.0,0.002049293,2409.6400000000003,2333.138,,2408.579010922679,2356.4821521042445,2336.246148051303
sh000001,2013-02-04,2425.92,2428.15,2417.59,2440.38,16755140200,153000000000.0,0.003775909,2394.81,2325.2850000000003,,2396.3018754566874,2347.4106504019605,2329.9270682829615
sh000001,2013-02-01,2377.41,2419.02,2369.57,2421.15,14081817200,126000000000.0,0.01408472,2378.482,2318.1455,,2380.374619996905,2337.728165182844,2323.3134790560052
sh000001,2013-01-31,2383.43,2385.42,2371.23,2391.82,13970789200,116000000000.0,0.001236949,2352.938,2311.044,,2361.0461173606636,2327.8343855943317,2316.64641852325
sh000001,2013-01-30,2360.75,2382.48,2347.89,2383.76,14987890700,125000000000.0,0.009961098,2336.374,,,2348.8536761162222,2320.7086432178126,2311.6778554289617
sh000001,2013-01-29,2347.22,2358.98,2337.35,2363.8,14185393400,125000000000.0,0.005315139,2324.06,,,2332.029130022136,2312.9210464131306,2306.35876768143
sh000001,2013-01-28,2295.35,2346.51,2295.35,2346.92,12838376000,117000000000.0,0.024091522,2315.2920000000004,,,2318.5400041204075,2306.9909384214575,2302.2355495260294
sh000001,2013-01-25,2300.0,2291.3,2288.26,2308.38,9260574100,80267388572.0,-0.004904894,2311.634,,,2304.5336824124324,2301.780464457966,2298.604946139108
sh000001,2013-01-24,2320.26,2302.6,2287.3,2362.94,16103167400,136000000000.0,-0.007890436,2316.7879999999996,,,2311.165668809167,2303.200020797167,2299.234239439319
sh000001,2013-01-23,2308.52,2320.91,2296.49,2325.12,11817972200,96956218661.0,0.002493155,2313.25,,,2315.463224436363,2303.2838218299507,2298.9283076927327
sh000001,2013-01-22,2326.49,2315.14,2301.3,2335.81,14946658400,123000000000.0,-0.005618882,2310.968,,,2312.725770986129,2300.7343856715793,2296.809510605398
sh000001,2013-01-21,2321.49,2328.22,2305.1,2329.58,13468045800,113000000000.0,0.004812543,2313.076,,,2311.5092805658537,2298.565361702662,2294.9248775899914
sh000001,2013-01-18,2295.81,2317.07,2285.97,2324.51,12543802600,105000000000.0,0.014075396,2309.7799999999997,,,2303.056194552796,2293.888436104466,2291.248294395981
sh000001,2013-01-17,2305.14,2284.91,2275.88,2305.6,11910183500,103000000000.0,-0.010647331,2294.966,,,2295.9256370529947,2290.030025797968,2288.1606738105074
sh000001,2013-01-16,2322.16,2309.5,2279.51,2326.76,15351116700,133000000000.0,-0.006958389,2294.716,,,2301.5805529184713,2290.9377532004783,2288.5857946783967
sh000001,2013-01-15,2312.47,2325.68,2309.32,2332.78,16564598100,141000000000.0,0.006030955,2287.884,,,2297.4600539254566,2287.391430556032,2285.5572399898447
sh000001,2013-01-14,2236.29,2311.74,2235.11,2317.62,14474988900,124000000000.0,0.030647834,2277.962,,,2282.4729188926667,2279.38996549396,2279.02233583142
sh000001,2013-01-11,2285.19,2243.0,2234.95,2290.21,12506827500,102000000000.0,-0.017805206,2272.686,,,2266.4310375939854,2271.847230129773,2272.904471887178
sh000001,2013-01-10,2274.38,2283.66,2268.65,2295.48,12006667600,98236402918.0,0.003655717,2279.484,,,2279.9233175355453,2279.5596453487005,2279.507103703388
sh000001,2013-01-09,2271.3,2275.34,2259.05,2283.9,12201492400,103000000000.0,-0.000320728,,,,2277.595076923077,2278.2513354114717,2278.3794284458018
sh000001,2013-01-08,2284.65,2276.07,2262.98,2289.14,12290787700,106000000000.0,-0.004066748,,,,2279.197368421053,2279.432889258951,2279.4620220349966
sh000001,2013-01-07,2271.66,2285.36,2266.86,2293.32,11816281300,96872865891.0,0.003676781,,,,2282.012,2281.38425,2281.24475
sh000001,2013-01-04,2289.51,2276.99,2256.56,2296.11,13946993100,115000000000.0,0.003465648,,,,2276.99,2276.99,2276.99
